ResponseId,MainBranch,Employment,EdLevel,OrgSize,YearsCodePro,YearsCode,DevType,ConvertedCompYearly,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,Age,Gender,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,CodingActivities
61984,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,10,12,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, game or graphics;Developer, mobile;Developer, QA or test;Scientist;System administrator",72000.0,HTML/CSS;JavaScript;PHP;SQL;TypeScript,Dart;JavaScript;TypeScript,DynamoDB;Elasticsearch;MySQL,DynamoDB;Elasticsearch;Firebase,AWS;WordPress,AWS;Docker;Google Cloud Platform;WordPress,Drupal;jQuery,React.js,Jira;Github;Gitlab;Slack;Trello,Github;Gitlab;Slack;Trello,Windows,32.0,Man,Cordova;Node.js,Flutter;Node.js;React Native,
62051,I am a developer by profession,"Not employed, but looking for work","Associate degree (A.A., A.S., etc.)",,,13,"Developer, full-stack;Developer, game or graphics",,HTML/CSS;JavaScript;Python;Rust,Rust,MongoDB;PostgreSQL,PostgreSQL,Docker;Linux;Windows,Docker;Linux,Flask,,Github;Gitlab,Github;Gitlab,Linux-based,28.0,Man,.NET;.NET Core;Unity 3D,.NET;.NET Core;Unity 3D,Hobby
62253,I am a developer by profession,"Independent contractor, freelancer, or self-employed","Associate degree (A.A., A.S., etc.)",500 to 999 employees,3,6,"Developer, full-stack;Developer, mobile;Developer, QA or test",22536.0,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,Bash/Shell/PowerShell;C#;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;R;SQL;TypeScript,Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,Elasticsearch;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,Android;AWS;Docker;Google Cloud Platform;Heroku;Linux;Windows,Android;Arduino;AWS;Docker;Google Cloud Platform;Heroku;iOS;Kubernetes;Linux;Microsoft Azure;Raspberry Pi,Angular;Angular.js;ASP.NET Core;Flask;Symfony,Angular;Angular.js;ASP.NET Core;Django;Express;Flask;React.js,Confluence;Jira;Github;Gitlab;Slack;Trello,Github;Gitlab;Trello,Linux-based,33.0,Man,.NET Core;Cordova;Node.js,.NET Core;Ansible;Apache Spark;Cordova;Node.js;Pandas;React Native,
62351,"I am not primarily a developer, but I write code sometimes as part of my work",Employed part-time,Some college/university study without earning a degree,,5,12,"Developer, embedded applications or devices",4128.0,Bash/Shell/PowerShell;C;C++;JavaScript;Python;Rust;TypeScript,Python;Rust;SQL;TypeScript,,Firebase;MySQL;SQLite,Arduino;Linux,Android;Linux,Vue.js,,"Slack;Trello;Google Suite (Docs, Meet, etc)","Github;Slack;Trello;Google Suite (Docs, Meet, etc)",Linux-based,23.0,Man,,,Hobby
62365,I am a developer by profession,Employed full-time,"Professional degree (JD, MD, etc.)",20 to 99 employees,1,5,"Academic researcher;Data or business analyst;Data scientist or machine learning specialist;Developer, back-end;Scientist",12372.0,HTML/CSS;Python,R;Rust,Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,Cassandra;DynamoDB,Docker;MacOS;Windows,Kubernetes;Slack Apps and Integrations,Django,,Github;Gitlab;Slack;Trello,"Google Suite (Docs, Meet, etc);Stack Overflow for Teams",MacOS,25.0,Man,Hadoop;Keras;Pandas;TensorFlow;Torch/PyTorch,,Hobby
62442,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,30,35,"Developer, desktop or enterprise applications",27492.0,Bash/Shell/PowerShell;C;Java;Ruby;SQL,Bash/Shell/PowerShell;C;C#;Java;Kotlin;Python;Ruby;SQL,MySQL;Oracle;SQLite,Firebase;MariaDB;MySQL;Oracle;PostgreSQL;SQLite,Docker;Linux;Windows;WordPress,Android;Docker;Google Cloud Platform;Heroku;iOS;Linux;MacOS;Microsoft Azure;Windows;WordPress,Ruby on Rails,Angular;Ruby on Rails,"Github;Google Suite (Docs, Meet, etc)","Github;Gitlab;Google Suite (Docs, Meet, etc)",Windows,49.0,Man,,,Hobby
62445,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,20,30,"Developer, back-end;Developer, desktop or enterprise applications",30240.0,Java;Ruby;SQL,Java;Rust;TypeScript,Oracle,PostgreSQL;Redis,Docker;Linux;Windows,Docker;Linux,,Express;Spring;Vue.js,"Trello;Google Suite (Docs, Meet, etc)","Gitlab;Trello;Google Suite (Docs, Meet, etc)",Windows,41.0,Man,,,Hobby
62454,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,100 to 499 employees,8,10,"Academic researcher;Data scientist or machine learning specialist;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Educator",,C;C#;C++;Go;Java;JavaScript;PHP;Python;R;Ruby;SQL;TypeScript,C;C++;Go;Java;Kotlin;TypeScript,,,,,,,Github,Github,Linux-based,,Man,,,Hobby
62500,I am a developer by profession,"Independent contractor, freelancer, or self-employed","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,18,22,"Developer, back-end;DevOps specialist;System administrator",24744.0,Bash/Shell/PowerShell;Go;Ruby;SQL,Bash/Shell/PowerShell;Go;Python;R;SQL,Elasticsearch;Microsoft SQL Server;PostgreSQL,Elasticsearch;Microsoft SQL Server;PostgreSQL;Redis,AWS;Docker;Linux;MacOS;Raspberry Pi,AWS;Docker;Kubernetes;Linux;MacOS;Raspberry Pi,,,Github;Gitlab;Trello,Github;Gitlab,MacOS,,,Teraform,.NET Core;Ansible;Pandas;TensorFlow;Teraform,Hobby
62516,"I am not primarily a developer, but I write code sometimes as part of my work",,,,,,,,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;Julia;Perl;PHP;Ruby;SQL;VBA,,MariaDB;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,,Android;Arduino;Google Cloud Platform;Linux;Raspberry Pi,,,,Github,,Linux-based,,,,,
62528,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,20 to 99 employees,6,11,"Developer, full-stack",19236.0,C#;Java;JavaScript;PHP;SQL;VBA,Dart;Python;Rust;SQL;TypeScript,Microsoft SQL Server;MySQL;PostgreSQL,PostgreSQL,Docker;Linux;Windows,Docker;Google Cloud Platform;Kubernetes;MacOS,Express;jQuery;React.js;Vue.js,React.js;Vue.js,Gitlab;Slack;Trello,Github;Slack;Microsoft Azure,Linux-based,23.0,Man,Cordova;Node.js;React Native,Flutter,
62544,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,3,3,"Developer, back-end;Developer, full-stack",,Go;HTML/CSS;Java;JavaScript;PHP;Python,,MongoDB;MySQL;PostgreSQL;Redis;SQLite,,AWS;Docker;Google Cloud Platform;Heroku;Linux;Raspberry Pi,,Angular;Angular.js;Gatsby;Vue.js,React.js,"Jira;Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)",,Linux-based,,,Node.js;Pandas,,Hobby
62547,I am a developer by profession,"Not employed, but looking for work","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,16,"Academic researcher;Developer, back-end;Developer, embedded applications or devices;Educator",,Bash/Shell/PowerShell;C;C++,Bash/Shell/PowerShell;C;C++;Julia;Python;Rust;Scala,MySQL;PostgreSQL;SQLite,Cassandra;MongoDB;Redis,Arduino;Linux;Raspberry Pi,Android;Arduino;AWS;Linux;Raspberry Pi,,Django;React.js,"Jira;Github;Gitlab;Slack;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)",Linux-based,33.0,Man,,Apache Spark;Hadoop;Node.js;Pandas;React Native;TensorFlow,
62578,I am a developer by profession,Employed full-time,,,,,,,,,,,,,,,,,,,,,,
62618,"I am not primarily a developer, but I write code sometimes as part of my work",Student,,,,,,,C#;C++,C++;Python,PostgreSQL,,Windows,,,,"Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)","Jira;Trello;Google Suite (Docs, Meet, etc)",Windows,,,.NET,.NET,
62635,I am a developer by profession,Employed full-time,"Associate degree (A.A., A.S., etc.)","5,000 to 9,999 employees",30,20,"Designer;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack",32988.0,Assembly;C;C++;Go;HTML/CSS;Java;JavaScript;PHP;Rust;SQL;TypeScript,C;C++;HTML/CSS;JavaScript;Kotlin;Rust;SQL,Oracle,MySQL;Oracle;PostgreSQL;SQLite,Docker;Linux;Windows,Android;Docker;Heroku;Linux;Windows,Angular;Angular.js;jQuery;React.js;Vue.js,jQuery;React.js,"Github;Gitlab;Google Suite (Docs, Meet, etc)","Github;Google Suite (Docs, Meet, etc)",Linux-based,38.0,Man,.NET;.NET Core;Node.js,Node.js,Hobby
62648,I am a developer by profession,Employed full-time,"Associate degree (A.A., A.S., etc.)","10,000 or more employees",5,7,"Developer, full-stack",17868.0,C++;HTML/CSS;Java;JavaScript;TypeScript,HTML/CSS;Java;JavaScript;TypeScript,Oracle,,,,Angular;Spring,Angular;React.js;Spring,Confluence,Confluence,Windows,27.0,Man,Node.js,Node.js;React Native,Hobby
62722,I am a developer by profession,"Independent contractor, freelancer, or self-employed",,,,,,,,,,,,,,,,,,,,,,Hobby
62758,I am a developer by profession,Employed full-time,"Associate degree (A.A., A.S., etc.)",20 to 99 employees,4,20,"Developer, back-end;Developer, front-end;Developer, full-stack",19236.0,,,,,,,,,,,,,,,,Hobby
62760,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,9,10,"Academic researcher;Developer, back-end;Developer, full-stack;System administrator",27492.0,HTML/CSS;JavaScript;PHP;Python;SQL,,Elasticsearch;MariaDB;Oracle;PostgreSQL;Redis;SQLite,,AWS;Docker;Linux,Heroku;Kubernetes,Express;Flask;Gatsby;React.js;Vue.js,Angular;Angular.js;Django,Jira;Github;Gitlab;Slack;Trello,,Linux-based,25.0,Man,Node.js,Apache Spark;Flutter;Hadoop;TensorFlow;Torch/PyTorch,Hobby
62774,I am a developer by profession,Employed full-time,,,,,,,C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript,Kotlin;Swift,MySQL;Oracle;PostgreSQL;Redis,Elasticsearch;Firebase,AWS;Microsoft Azure;Windows;WordPress,Google Cloud Platform,Angular;ASP.NET;ASP.NET Core;jQuery,React.js,Jira;Github;Slack;Microsoft Teams,,Windows,,,.NET;.NET Core,Keras;Pandas;TensorFlow,Hobby
62784,I am a developer by profession,Student,,,,,,,,,,,,,,,,,,,,,,
62794,I am a student who is learning to code,Employed part-time,Some college/university study without earning a degree,,,2,,,Assembly;C;C++;Java;JavaScript;SQL,C++;Java;Python;SQL,PostgreSQL,PostgreSQL,Windows,Windows,,Angular,Github,Github,Windows,20.0,,,,
62802,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Some college/university study without earning a degree,20 to 99 employees,3,4,"Designer;Developer, front-end",,HTML/CSS;JavaScript;PHP;Ruby;SQL;TypeScript,,MongoDB;MySQL,,Linux;WordPress,,Angular;Angular.js;jQuery,Angular;Angular.js;Laravel;Ruby on Rails;Vue.js,Github;Gitlab;Slack;Trello,Github;Gitlab;Slack;Trello,Linux-based,35.0,Man,Node.js,Node.js,
62824,I am a developer by profession,"Independent contractor, freelancer, or self-employed","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",5,5,"Developer, front-end",,,,,,,,,,,,,,,,,
62884,I am a developer by profession,"Independent contractor, freelancer, or self-employed","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,17,22,"Academic researcher;Developer, back-end",,Bash/Shell/PowerShell;C;Java;Julia;Kotlin;Perl;Python;R;SQL,C;Go;Java;Julia;Kotlin;Perl;R;SQL,MongoDB;SQLite,Cassandra;Elasticsearch;MariaDB;PostgreSQL,Docker;Linux,Arduino;AWS;Docker;Google Cloud Platform;Heroku;IBM Cloud or Watson;Linux,Flask;Spring,Flask;Spring,"Jira;Github;Gitlab;Slack;Microsoft Teams;Microsoft Azure;Google Suite (Docs, Meet, etc)","Jira;Github;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",Linux-based,39.0,Man,,Ansible;Apache Spark;Chef;Hadoop;Teraform,
62997,I am a developer by profession,Employed full-time,,,,,,,,,,,,,,,,,,,,,,Hobby
63031,I am a student who is learning to code,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,Hobby
63254,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",8,6,"Developer, back-end",,,,,,,,,,,,,,,,,
63289,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2,5,"Developer, back-end;Developer, desktop or enterprise applications",,,,,,,,,,,,,,,,,Hobby
63310,I code primarily as a hobby,Retired,,,,,,,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA,,MariaDB;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,,Android;Linux;Windows;WordPress,,ASP.NET;Django;jQuery;Spring,,,,Windows,,,.NET;Apache Spark,,Hobby
63311,I am a developer by profession,"Independent contractor, freelancer, or self-employed","Associate degree (A.A., A.S., etc.)",20 to 99 employees,7,8,"Developer, full-stack;DevOps specialist",109956.0,C#;HTML/CSS;JavaScript;SQL;TypeScript,C#;JavaScript;SQL,Microsoft SQL Server,DynamoDB;Microsoft SQL Server;MongoDB;Redis,AWS;Docker;Microsoft Azure;Slack Apps and Integrations,AWS;Microsoft Azure;Slack Apps and Integrations,Angular;ASP.NET Core,Angular;ASP.NET Core;Vue.js,"Confluence;Jira;Github;Gitlab;Facebook Workplace;Slack;Microsoft Teams;Google Suite (Docs, Meet, etc)",Gitlab;Slack,Windows,27.0,Man,.NET;.NET Core;Node.js;Unity 3D,.NET Core;Node.js;Unity 3D,Hobby
63406,I am a developer by profession,Employed full-time,,,,,,,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,Go;Rust;Swift,MongoDB;PostgreSQL;SQLite,DynamoDB;Elasticsearch,AWS;Docker;Google Cloud Platform;Heroku;Kubernetes;Linux;Raspberry Pi;Slack Apps and Integrations,iOS,Angular;Angular.js;ASP.NET;ASP.NET Core;Django;Express;Flask;jQuery;React.js,,"Jira;Github;Slack;Google Suite (Docs, Meet, etc)",,MacOS,,,.NET;.NET Core;Node.js,Torch/PyTorch;Unreal Engine,Hobby
64318,I am a developer by profession,Employed full-time,"Associate degree (A.A., A.S., etc.)",20 to 99 employees,1,3,"Data or business analyst;Developer, back-end",6324.0,Bash/Shell/PowerShell;Java;SQL,HTML/CSS;JavaScript,PostgreSQL,,Linux;Windows,Android;Arduino;Docker;Linux;Raspberry Pi;Windows,,Angular.js;React.js;Spring,"Confluence;Jira;Trello;Google Suite (Docs, Meet, etc)","Github;Trello;Google Suite (Docs, Meet, etc)",Windows,,,Hadoop,,
64348,I am a developer by profession,Employed full-time,,,,,,,,,,,,,,,,,,,,,,Hobby
64523,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,17,19,"Developer, back-end;Developer, desktop or enterprise applications;Developer, full-stack",23364.0,C#;HTML/CSS;JavaScript;SQL,C#;SQL;TypeScript,Microsoft SQL Server;MySQL;Oracle;SQLite,Microsoft SQL Server;Oracle;Redis;SQLite,AWS;Windows;WordPress,Docker;Kubernetes;Linux;Microsoft Azure;Windows,ASP.NET;ASP.NET Core;jQuery,Angular;ASP.NET;ASP.NET Core;React.js;Vue.js,"Github;Facebook Workplace;Slack;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Facebook Workplace;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",Windows,,Man,.NET;.NET Core,.NET;.NET Core;Flutter;Node.js;React Native;Xamarin,
64531,"I used to be a developer by profession, but no longer am",Employed full-time,,,,,,,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python,Go;JavaScript;Kotlin;Python;R,Microsoft SQL Server;Oracle,Cassandra;Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;Redis,Android;Arduino;AWS;iOS;Kubernetes;Linux;MacOS;Microsoft Azure;Raspberry Pi;Windows,AWS;Google Cloud Platform;iOS;Kubernetes;Microsoft Azure;Raspberry Pi;Windows,Angular;Angular.js;Drupal,Angular.js;Drupal;React.js,"Jira;Github;Slack;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Microsoft Teams;Microsoft Azure;Google Suite (Docs, Meet, etc)",Linux-based,,,.NET;.NET Core;Apache Spark;Cordova;Hadoop;Node.js,.NET Core;Apache Spark;Hadoop;Keras;Node.js;Pandas;React Native;TensorFlow;Torch/PyTorch,Hobby
64534,I am a developer by profession,Employed part-time,,,,,,,,,,,,,,,,,,,,,,Hobby
64537,"I am not primarily a developer, but I write code sometimes as part of my work","Independent contractor, freelancer, or self-employed",,,,,,,,,,,,,,,,,,,,,,Hobby
64548,I am a developer by profession,Employed full-time,,,,,,,,,,,,,,,,,,,,,,
64549,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","5,000 to 9,999 employees",12,18,"Designer;Developer, full-stack",,,,,,,,,,,,,,,,,Hobby
64550,I am a developer by profession,Employed full-time,,,,,,,,,,,,,,,,,,,,,,
64558,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,,,,,,,,,,,,,,,,,,,,,,Hobby
64573,I code primarily as a hobby,"Not employed, but looking for work",Some college/university study without earning a degree,,,10,"DevOps specialist;Engineer, site reliability;System administrator",,,,,,,,,,,,,,,,,Hobby
64592,I am a developer by profession,Employed full-time,,,,,,,,,,,,,,,,,,,,,,Hobby
64617,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,3,10,"Designer;Developer, front-end;Developer, mobile;Educator",17868.0,C#;HTML/CSS;JavaScript;PHP;SQL,C#;Dart;HTML/CSS;JavaScript;Python;SQL,MongoDB;MySQL,MongoDB;MySQL,Android;Windows,Android;Docker;Google Cloud Platform;Heroku;Kubernetes;MacOS;Windows,Angular;Angular.js;ASP.NET;ASP.NET Core;Express;jQuery;Laravel;Vue.js,Django;Express;React.js;Vue.js,"Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)",Github;Gitlab;Slack,Windows,,,.NET;.NET Core;Cordova;Node.js,.NET Core;Cordova;Flutter;Node.js;React Native,
64626,I am a developer by profession,Student,,,,,,,C;HTML/CSS;Java;JavaScript;PHP;SQL,Ruby,MariaDB;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,Firebase,Android;Docker;Linux;Windows,MacOS,Express;React.js,Gatsby;Ruby on Rails,Github;Trello,Gitlab;Facebook Workplace;Slack,Linux-based,,,Node.js;React Native,Flutter,
64629,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,1,10,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack",9900.0,,,,,,,,,,,,,,,,Hobby
64631,I am a developer by profession,"Independent contractor, freelancer, or self-employed","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,Less than 1 year,1,,,,,,,,,,,,,,,,,,Hobby
64636,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,,,,,,,C++;HTML/CSS;Python,Python;R;SQL,,MySQL,,,,,,,,,,,,
64652,I am a student who is learning to code,"Not employed, but looking for work","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,1,"Developer, back-end",,HTML/CSS;JavaScript;PHP,HTML/CSS;JavaScript;PHP,MySQL,MongoDB;MySQL;PostgreSQL,Linux,Linux;Windows,Laravel,Express;Laravel;React.js,Github;Trello,Github;Trello,Linux-based,,,,,
64654,I am a developer by profession,Employed full-time,,,,,,,,,,,,,,,,,,,,,,Hobby
64655,I am a developer by profession,Employed full-time,,,,,,,,,,,,,,,,,,,,,,Hobby
64668,I am a developer by profession,Employed full-time,,,,,,,Bash/Shell/PowerShell;C;C#;Java;SQL;VBA,JavaScript;Python,IBM DB2;MySQL;Oracle;PostgreSQL;SQLite,Cassandra;Couchbase;Elasticsearch;MongoDB,Android;Arduino;IBM Cloud or Watson;Linux;MacOS;Raspberry Pi;Slack Apps and Integrations,Arduino;AWS;Docker,Angular;Angular.js;Express;Laravel;Ruby on Rails;Spring,Express;React.js;Spring,,,,,,.NET;.NET Core;Node.js;Unity 3D,Hadoop;Node.js;Puppet;React Native;TensorFlow;Teraform,Hobby
64694,I am a developer by profession,Employed part-time,"Professional degree (JD, MD, etc.)",,,,,,,,,,,,,,,,,,,,,Hobby
64699,I am a developer by profession,Employed full-time,,,,,,,,,,,,,,,,,,,,,,Hobby
64705,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,,,,C++;Java;Kotlin;Ruby,Dart;Kotlin;Ruby,Firebase;MySQL;PostgreSQL;SQLite,Firebase;PostgreSQL,Android;AWS;Heroku;Microsoft Azure,Android,,,"Jira;Github;Slack;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",Github;Slack,MacOS,,,,Flutter,Hobby
64729,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,,,,,,,C#;HTML/CSS;Java;JavaScript;Python;SQL;VBA,PHP;R;Ruby,Microsoft SQL Server;MySQL,Firebase;Oracle,Android;Windows,Docker,Angular.js;jQuery;React.js;Spring,Angular;Ruby on Rails,Github,,Windows,,,.NET;.NET Core;Node.js;React Native;Unity 3D,,Hobby
64767,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",1,6,"Academic researcher;Data or business analyst;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices",8244.0,C;Julia;Python;R,C++;JavaScript;Julia;Python;TypeScript,,,Arduino;Google Cloud Platform;Linux;Windows,Android;Docker;iOS;Linux;MacOS;Raspberry Pi,Flask;React.js,Flask;React.js,"Github;Gitlab;Google Suite (Docs, Meet, etc)",Github;Gitlab;Slack;Microsoft Teams,Windows,,,Node.js;Pandas;Torch/PyTorch,Keras;Node.js;Pandas;TensorFlow;Torch/PyTorch;Unity 3D;Unreal Engine;Xamarin,Hobby
